id,review
tt4154796,"Even if I could muster the strength to defy studio marching orders on plot details, there is no point. There is little in Endgame that is worth spoiling, given how its core is spoiled rotten to begin with."
tt0119698,One of the most visually inventive films I have ever seen.
tt0119698,"Its breadth, profundity, and stunningly rendered vision make idealism seem renewed and breathtaking again."
tt0119698,"A big movie for the ages, full to the brim with sympathy, imagination and sheer visual delight."
tt0119698,"Rarely does any film, animated or otherwise, immerse you in such a vivid landscape and engage your senses so strongly."
tt0119698,"Like a lot of anime, it's overlong and gets way too metaphysical at the end, but ultimately, this is a Princess worth worshipping."
tt0119698,"Exceedingly imaginative, beautifully realized animated epic adventure."
tt0119698,The film's storytelling and heartfelt pantheism are both impressive.
tt0119698,A must-see for animation fans.
tt0119698,It's Miyazaki's use of sound--and silence--that takes your breath away
tt0119698,As spectacular as it is dense and as dense as it is colorful and as colorful as it is meaningless and as meaningless as it is long.
tt0119217,"With its sweet soul and sharp mind, it's one of the most heartening films of the year."
tt0119217,"Gus Van Sant, working from the tangy, well-written script, gets so much humor, grit and emotional truth out of this tale that the familiar formulas behind it simply fall away."
tt0119217,This beautifully realized tale is always engaging and often quite touching.
tt0119217,Fairly bursts with the exuberance and youthful energy that must have attended its creation.
tt0119217,"An ordinary story told well. Taken as a whole, there's little that's special about this tale -- it follows a traditional narrative path, leaves the audience with a warm, fuzzy feeling, and never really challenges or surprises us."
tt0119217,"It's the individual moments, not the payoff, that make it so effective."
tt0119217,"You'd never guess this just-off-center movie was directed by indie hero Gus Van Sant. Maybe, like Will, he's casual about his gifts and feels no need to trot them out."
tt0119217,"Part character study, part redemptive drama, and all cheesy heart, it's Boston-baked melodrama, a little too gooey at times, but still pretty delicious."
tt0119217,"Matt Damon and Robin Williams give touching performances, but Gus Van Sant's filmmaking is surprisingly ordinary."
tt0119217,"Van Sant's direction is surprisingly static and conventional, which doesn't help this earnest, underwhelming misfire."
tt0087843,"A film of fatally flawed heroes, oversized passions, nation-building, and, inevitably, violence, America follows its characters from childhood to old age by way of the kind of grand-scale filmmaking that wouldn't be seen again until Martin Scorsese's Gangs Of New York. [2014 re-release]"
tt0087843,"It’s a funny, rousing, brilliant piece of work."
tt0087843,An epic poem of violence and greed.
tt0087843,"While The Godfather delivers certainty and a comforting dramatic resolution, Once Upon A Time In America delivers a profound kind of mystery. While Coppola's film delivers answers, Leone's asks questions. It lingers and plays on the mind; its meanings shift and change like a faded memory or a half-remembered dream."
tt0087843,A brilliantly detailed Lower East Side Jewish version of The Godfather.
tt0087843,"Watching the film takes some patience. You have moments where there's 10 seconds or more of silence in between dialogue. When it gets violent, it's not the psychotic glee we're used to from Quentin Tarentino and his acolytes, it's simply the way things were in that life, unvarnished and brutally honest."
tt0087843,"A film as epic and rich as Sergio Leone's imagination, Once Upon a Time in America sits at the head table of gangster movies."
tt0087843,"Once Upon a Time in America paints a portrait of the United States as a land of shadows and violence, yet one that nevertheless has an irresistible, romantic pull. [2014 re-release]"
tt0087843,"Although substantially shortened for its United States release, this violent drama still has the feel of an epic, as director Sergio Leone explores the seamiest byways of urban Americana through the story of two gangsters who start their partnership as Brooklyn kids in 1921 and tragically end it in the late '60s. Yet the story has gaps and many of the incidents have a flatness which suggest deeper flaws than cutting and trimming probably account for. [U.S. theatrical release]"
tt0087843,"Once Upon a Time in America remains the most “problematic” of Leone’s major pictures. It is enveloping, operatic and slightly mad. We can forgive the confusion and the non- synchronised dialogue. But to this day the misogyny remains indigestible. [2014 re-release]"
tt5311514,"The only way to understand it is to swim in it for yourself, feel your own heart braid around these two interwoven lives, and gaze up in awe at the silvery arc those falling stars trace across the sky."
tt5311514,"Part body-swap comedy, part long-distance romance, part... something else. If you only see one Japanese animated feature this year, see this one, and see it more than once."
tt5311514,"Prepare to be spirited away. A brain-scrambler to make hearts swell, Shinkai’s giddy romance brims with emotion and invention."
tt5311514,"This is a film which handles its high concept with confidence, and a winning balance of comedy and emotional punch."
tt5311514,"This vividly realized and emotionally satisfying feature ought to make Shinkai a household name — certainly in Japan, and with any luck, in other countries as well."
tt5311514,"Like all of Shinkai’s films, the richness of the light coats everything it touches with such an evocative hue of nostalgia that the plot only puts a damper on things (and there’s a lot of plot here)."
tt5311514,"For all its entertaining novelty, it is still many steps behind the magic, penetrating insights and profound humanity of the Japanese anime pantheon lead by Hayao Miyazaki and Mamoru Hosoda."
